gamma,nu,labeled_test_holdout_auroc,fit_seconds,support_count,iterations,fit_status
0.0009765625,0.1,0.9095691138747282,0.6941651110100793,588,560,0
0.001953125,0.1,0.9106514703813142,0.6929479139944306,588,570,0
0.00390625,0.1,0.9128703012198157,0.6831776390026789,590,580,0
0.0078125,0.1,0.9169291381195138,0.7110425910068443,596,594,0
0.015625,0.1,0.926129168425496,0.6937236850062618,606,638,0
0.03125,0.1,0.941271335952636,0.7413715080037946,663,792,0
0.0625,0.1,0.9616196382764555,1.1760566099983407,1225,2016,0
0.125,0.1,0.9569222110378717,4.105735838005785,4148,6775,0
0.25,0.1,0.9499518351354569,5.1064738770073745,5795,12257,0
0.5,0.1,0.954465261767921,4.885608900003717,5800,15644,0
